name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	sample_type	collection_timestamp	country	elevation	env_biome	env_feature	env_matter	family	host_common_name	host_subject_id	house	latitude	life_stage	longitude	move_time	moved	notes	number_children	number_residents_human	percent_adult_residents	percent_male	pet_farm_animal	sex	source	role	subject	surface	title
ERS454341.ERR504215_1	Sample 2192.H01a.Foot.38.lane1.NoIndex.L001			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS454312.ERR504186_1	Sample 2192.H01a.Foot.41.lane1.NoIndex.L001			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS453468.ERR503342_1	Sample 2192.H01a.Foot.56.lane1.NoIndex.L001			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.1	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.1		Gilbert_house_forensics_BE
ERS454000.ERR503874_1	Sample 2192.H01a.Foot.59.lane1.NoIndex.L001			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS453449.ERR503323_1	Sample 2192.H01a.Foot.62.lane1.NoIndex.L001			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS453502.ERR503376_1	Sample 2192.H01a.Foot.65.lane1.NoIndex.L001			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS453762.ERR503636_1	Sample 2192.H01a.Foot.8.lane1.NoIndex.L001			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/10/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.1	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.1		Gilbert_house_forensics_BE
ERS453860.ERR503734_1	Sample 2192.H01a.Foot.80.lane1.NoIndex.L001			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.1	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.1		Gilbert_house_forensics_BE
ERS453665.ERR503539_1	Sample 2192.H01a.Foot.83.lane1.NoIndex.L001			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS453806.ERR503680_1	Sample 2192.H01a.Foot.86.lane1.NoIndex.L001			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS454680.ERR504554_1	Sample 2192.H01a.Foot.89.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS454112.ERR503986_1	Sample 2192.H01a.Front.Door.Knob.101.lane1.NoIndex.L001						Front door knob swab	2/14/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	1			H01a	41.88		-87.63		FALSE		2	4	0.5	0.75	none		House		House_01a	Front_Door_Knob	Gilbert_house_forensics_BE
ERS453931.ERR503805_1	Sample 2192.H01a.Front.Door.Knob.125.lane1.NoIndex.L001						Front door knob swab	2/15/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	1			H01a	41.88		-87.63		FALSE		2	4	0.5	0.75	none		House		House_01a	Front_Door_Knob	Gilbert_house_forensics_BE
ERS454512.ERR504386_1	Sample 2192.H01a.Front.Door.Knob.149.lane1.NoIndex.L001						Front door knob swab	2/16/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	1			H01a	41.88		-87.63		FALSE	Jack in Vancouver	2	4	0.5	0.75	none		House		House_01a	Front_Door_Knob	Gilbert_house_forensics_BE
ERS453268.ERR503142_1	Sample 2192.H01a.Front.Door.Knob.173.lane2.NoIndex.L002						Front door knob swab	2/17/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	1			H01a	41.88		-87.63		FALSE	Bag Metadata missing assuming 8:40pm, no cleaning	2	4	0.5	0.75	none		House		House_01a	Front_Door_Knob	Gilbert_house_forensics_BE
ERS453685.ERR503559_1	Sample 2192.H01a.Front.Door.Knob.197.lane2.NoIndex.L002						Front door knob swab	2/18/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	1			H01a	41.88		-87.63		FALSE	Jack in Vancouver	2	4	0.5	0.75	none		House		House_01a	Front_Door_Knob	Gilbert_house_forensics_BE
ERS454199.ERR504073_1	Sample 2192.H01a.Front.Door.Knob.221.lane2.NoIndex.L002						Front door knob swab	2/19/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	1			H01a	41.88		-87.63		FALSE		2	4	0.5	0.75	none		House		House_01a	Front_Door_Knob	Gilbert_house_forensics_BE
ERS454536.ERR504410_1	Sample 2192.H01a.Front.Door.Knob.245.lane2.NoIndex.L002						Front door knob swab	2/21/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	1			H01a	41.88		-87.63		FALSE	2 Guests - 1 Males, 1 Female	2	4	0.5	0.75	none		House		House_01a	Front_Door_Knob	Gilbert_house_forensics_BE
ERS454581.ERR504455_1	Sample 2192.H01a.Front.Door.Knob.269.lane2.NoIndex.L002						Front door knob swab	2/22/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	1			H01a	41.88		-87.63		FALSE		2	4	0.5	0.75	none		House		House_01a	Front_Door_Knob	Gilbert_house_forensics_BE
ERS453332.ERR503206_1	Sample 2192.H01a.Front.Door.Knob.29.lane1.NoIndex.L001						Front door knob swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	1			H01a	41.88		-87.63		FALSE		2	4	0.5	0.75	none		House		House_01a	Front_Door_Knob	Gilbert_house_forensics_BE
ERS454240.ERR504114_1	Sample 2192.H01a.Front.Door.Knob.293.lane2.NoIndex.L002						Front door knob swab	2/24/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	1			H01a	41.88		-87.63		FALSE		2	4	0.5	0.75	none		House		House_01a	Front_Door_Knob	Gilbert_house_forensics_BE
ERS454117.ERR503991_1	Sample 2192.H01a.Front.Door.Knob.317.lane2.NoIndex.L002						Front door knob swab	2/26/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	1			H01a	41.88		-87.63		FALSE	Turtle Tank Cleaned - By Kitchen Sink	2	4	0.5	0.75	none		House		House_01a	Front_Door_Knob	Gilbert_house_forensics_BE
ERS453426.ERR503300_1	Sample 2192.H01a.Front.Door.Knob.5.lane1.NoIndex.L001						Front door knob swab	2/10/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	1			H01a	41.88		-87.63		FALSE		2	4	0.5	0.75	none		House		House_01a	Front_Door_Knob	Gilbert_house_forensics_BE
ERS453750.ERR503624_1	Sample 2192.H01a.Front.Door.Knob.53.lane1.NoIndex.L001						Front door knob swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	1			H01a	41.88		-87.63		FALSE		2	4	0.5	0.75	none		House		House_01a	Front_Door_Knob	Gilbert_house_forensics_BE
ERS453488.ERR503362_1	Sample 2192.H01a.Front.Door.Knob.77.lane1.NoIndex.L001						Front door knob swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	1			H01a	41.88		-87.63		FALSE		2	4	0.5	0.75	none		House		House_01a	Front_Door_Knob	Gilbert_house_forensics_BE
ERS454130.ERR504004_1	Sample 2192.H01a.Hand.10.lane1.NoIndex.L001			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/10/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS454582.ERR504456_1	Sample 2192.H01a.Hand.103.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/14/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.1	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.1		Gilbert_house_forensics_BE
ERS453424.ERR503298_1	Sample 2192.H01a.Hand.106.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/14/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS454542.ERR504416_1	Sample 2192.H01a.Hand.109.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/14/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS453853.ERR503727_1	Sample 2192.H01a.Hand.112.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/14/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS453810.ERR503684_1	Sample 2192.H01a.Hand.127.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/15/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.1	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.1		Gilbert_house_forensics_BE
ERS453852.ERR503726_1	Sample 2192.H01a.Hand.13.lane1.NoIndex.L001			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/10/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS453763.ERR503637_1	Sample 2192.H01a.Hand.130.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/15/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS453583.ERR503457_1	Sample 2192.H01a.Hand.133.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/15/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS454023.ERR503897_1	Sample 2192.H01a.Hand.136.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/15/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS453662.ERR503536_1	Sample 2192.H01a.Hand.154.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/16/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE	Jack in Vancouver	2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS454464.ERR504338_1	Sample 2192.H01a.Hand.157.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/16/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE	Jack in Vancouver	2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS453401.ERR503275_1	Sample 2192.H01a.Hand.16.lane1.NoIndex.L001			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/10/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS454373.ERR504247_1	Sample 2192.H01a.Hand.160.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/16/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE	Jack in Vancouver	2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS453892.ERR503766_1	Sample 2192.H01a.Hand.178.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/17/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE	Bag Metadata missing assuming 8:40pm, no cleaning	2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS454167.ERR504041_1	Sample 2192.H01a.Hand.181.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/17/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE	Bag Metadata missing assuming 8:40pm, no cleaning	2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS454548.ERR504422_1	Sample 2192.H01a.Hand.184.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/17/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE	Bag Metadata missing assuming 8:40pm, no cleaning	2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS453185.ERR503059_1	Sample 2192.H01a.Hand.202.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/18/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE	Jack in Vancouver	2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS453636.ERR503510_1	Sample 2192.H01a.Hand.205.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/18/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE	Jack in Vancouver	2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS454518.ERR504392_1	Sample 2192.H01a.Hand.208.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/18/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE	Jack in Vancouver	2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS453186.ERR503060_1	Sample 2192.H01a.Hand.223.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/19/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.1	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.1		Gilbert_house_forensics_BE
ERS454030.ERR503904_1	Sample 2192.H01a.Hand.226.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/19/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS453360.ERR503234_1	Sample 2192.H01a.Hand.229.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/19/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS454287.ERR504161_1	Sample 2192.H01a.Hand.232.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/19/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS454349.ERR504223_1	Sample 2192.H01a.Hand.247.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/21/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.1	H01a	41.88	adult	-87.63		FALSE	2 Guests - 1 Males, 1 Female	2	4	0.5	0.75	none	male	Person		Person_01.1		Gilbert_house_forensics_BE
ERS453654.ERR503528_1	Sample 2192.H01a.Hand.250.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/21/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE	2 Guests - 1 Males, 1 Female	2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS454404.ERR504278_1	Sample 2192.H01a.Hand.253.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/21/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE	2 Guests - 1 Males, 1 Female	2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS454419.ERR504293_1	Sample 2192.H01a.Hand.256.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/21/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE	2 Guests - 1 Males, 1 Female	2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS453859.ERR503733_1	Sample 2192.H01a.Hand.271.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/22/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.1	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.1		Gilbert_house_forensics_BE
ERS453129.ERR503003_1	Sample 2192.H01a.Hand.274.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/22/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS454284.ERR504158_1	Sample 2192.H01a.Hand.277.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/22/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS454665.ERR504539_1	Sample 2192.H01a.Hand.280.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/22/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS453508.ERR503382_1	Sample 2192.H01a.Hand.295.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/24/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.1	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.1		Gilbert_house_forensics_BE
ERS453592.ERR503466_1	Sample 2192.H01a.Hand.298.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/24/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS454478.ERR504352_1	Sample 2192.H01a.Hand.301.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/24/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
